industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest,renewables_percent
9,14.131878843324372,27914064,58033.62062,140,176,83600842.01,13.4
9,13.21928589305998,27914064,58033.62062,140,176,83600842.01,13.4
48,11.185212751462094,27914064,58033.62062,140,176,83600842.01,13.4
46,11.891274280413572,27914064,58033.62062,140,176,83600842.01,13.4
32,11.181152756248812,27914064,58033.62062,140,176,83600842.01,13.4
46,14.638759434958818,27914064,58033.62062,140,176,83600842.01,13.4
32,10.405297274933703,27914064,58033.62062,140,176,83600842.01,13.4
46,11.77223136509795,27914064,58033.62062,140,176,83600842.01,13.4
46,10.65007167804711,27914064,58033.62062,140,176,83600842.01,13.4
46,14.117495074102097,27914064,58033.62062,140,176,83600842.01,13.4
28,13.0162885177747,27914064,58033.62062,140,176,83600842.01,13.4
28,12.902537476596505,27914064,58033.62062,140,176,83600842.01,13.4
46,16.003197954404683,27914064,58033.62062,140,176,83600842.01,13.4
9,11.490906537895095,27914064,58033.62062,140,176,83600842.01,13.4
9,13.86604987718397,27914064,58033.62062,140,176,83600842.01,13.4
9,13.441345841446246,27914064,58033.62062,140,176,83600842.01,13.4
9,14.12311944117762,27914064,58033.62062,140,176,83600842.01,13.4
9,8.282554827150188,27914064,58033.62062,140,176,83600842.01,13.4
29,10.16904072702101,27914064,58033.62062,140,176,83600842.01,13.4
28,12.689358400516207,27914064,58033.62062,140,176,83600842.01,13.4
46,8.783453855051738,27914064,58033.62062,140,176,83600842.01,13.4
29,11.869567838378547,27914064,58033.62062,140,176,83600842.01,13.4
29,11.243639122101271,27914064,58033.62062,140,176,83600842.01,13.4
46,13.789366501038012,27914064,58033.62062,140,176,83600842.01,13.4
49,10.130657546838199,27914064,58033.62062,140,176,83600842.01,13.4
48,11.620671632695885,27914064,58033.62062,140,176,83600842.01,13.4
29,11.987834828898329,27914064,58033.62062,140,176,83600842.01,13.4
29,8.44142168250604,27914064,58033.62062,140,176,83600842.01,13.4
32,10.860806670430348,27914064,58033.62062,140,176,83600842.01,13.4
29,11.99148359987309,27914064,58033.62062,140,176,83600842.01,13.4
48,12.301438051082256,27914064,58033.62062,140,176,83600842.01,13.4
48,11.180988428763275,27914064,58033.62062,140,176,83600842.01,13.4
32,10.576762583383266,27914064,58033.62062,140,176,83600842.01,13.4
48,10.89294164198467,27914064,58033.62062,140,176,83600842.01,13.4
48,8.567506005289827,27914064,58033.62062,140,176,83600842.01,13.4
29,8.56173625416691,27914064,58033.62062,140,176,83600842.01,13.4
9,11.068519529337145,27914064,58033.62062,140,176,83600842.01,13.4
31,15.524771102123948,27914064,58033.62062,140,176,83600842.01,13.4
46,14.028301599290128,27914064,58033.62062,140,176,83600842.01,13.4
29,11.863374047287055,27914064,58033.62062,140,176,83600842.01,13.4
31,13.971453339018439,27914064,58033.62062,140,176,83600842.01,13.4
46,16.31741810668087,27914064,58033.62062,140,176,83600842.01,13.4
48,11.576235888554612,27914064,58033.62062,140,176,83600842.01,13.4
48,12.542645769919188,27914064,58033.62062,140,176,83600842.01,13.4
48,13.482096889152157,27914064,58033.62062,140,176,83600842.01,13.4
29,11.097058929079973,27914064,58033.62062,140,176,83600842.01,13.4
29,9.113059792208226,27914064,58033.62062,140,176,83600842.01,13.4
46,14.708487052851789,27914064,58033.62062,140,176,83600842.01,13.4
10,8.962832224893202,27914064,58033.62062,140,176,83600842.01,13.4
29,11.818340126608085,27914064,58033.62062,140,176,83600842.01,13.4
29,14.121013797386265,27914064,58033.62062,140,176,83600842.01,13.4
32,12.424048861131336,27914064,58033.62062,140,176,83600842.01,13.4
46,12.830633828961426,27914064,58033.62062,140,176,83600842.01,13.4
46,15.93949629266051,27914064,58033.62062,140,176,83600842.01,13.4
46,7.762356972749779,27914064,58033.62062,140,176,83600842.01,13.4
9,13.79084536979785,27914064,58033.62062,140,176,83600842.01,13.4
46,12.657168124565796,27914064,58033.62062,140,176,83600842.01,13.4
29,10.367919438408142,27914064,58033.62062,140,176,83600842.01,13.4
46,13.686977555406017,27914064,58033.62062,140,176,83600842.01,13.4
46,12.222470443753181,27914064,58033.62062,140,176,83600842.01,13.4
48,11.25443254716071,27914064,58033.62062,140,176,83600842.01,13.4
32,9.480281703981364,27914064,58033.62062,140,176,83600842.01,13.4
32,10.550483982607746,27914064,58033.62062,140,176,83600842.01,13.4
29,9.589526800354214,27914064,58033.62062,140,176,83600842.01,13.4
32,8.473551391646046,27914064,58033.62062,140,176,83600842.01,13.4
34,12.115031768270496,27914064,58033.62062,140,176,83600842.01,13.4
10,11.49444781785999,27914064,58033.62062,140,176,83600842.01,13.4
10,11.958220751111243,27914064,58033.62062,140,176,83600842.01,13.4
46,7.574895183159842,27914064,58033.62062,140,176,83600842.01,13.4
29,11.076776051879866,27914064,58033.62062,140,176,83600842.01,13.4
48,11.792133609898878,27914064,58033.62062,140,176,83600842.01,13.4
46,8.840511290472017,27914064,58033.62062,140,176,83600842.01,13.4
46,13.92508243099508,27914064,58033.62062,140,176,83600842.01,13.4
48,11.656092473088652,27914064,58033.62062,140,176,83600842.01,13.4
46,12.633817089136912,27914064,58033.62062,140,176,83600842.01,13.4
31,10.072396561916074,27914064,58033.62062,140,176,83600842.01,13.4
32,9.047894851548602,27914064,58033.62062,140,176,83600842.01,13.4
32,9.754986152105346,27914064,58033.62062,140,176,83600842.01,13.4
34,10.43663838392138,27914064,58033.62062,140,176,83600842.01,13.4
46,13.115408971483017,27914064,58033.62062,140,176,83600842.01,13.4
46,12.648562924698163,27914064,58033.62062,140,176,83600842.01,13.4
9,14.213747544695975,27914064,58033.62062,140,176,83600842.01,13.4
9,12.880318440054005,27914064,58033.62062,140,176,83600842.01,13.4
29,12.13905743860344,27914064,58033.62062,140,176,83600842.01,13.4
28,10.863007414653332,27914064,58033.62062,140,176,83600842.01,13.4
28,11.673358336160545,27914064,58033.62062,140,176,83600842.01,13.4
31,12.74601428031626,27914064,58033.62062,140,176,83600842.01,13.4
9,12.693263216991726,27914064,58033.62062,140,176,83600842.01,13.4
9,11.702132661244507,27914064,58033.62062,140,176,83600842.01,13.4
9,14.002749468068156,27914064,58033.62062,140,176,83600842.01,13.4
32,10.80624844756265,27914064,58033.62062,140,176,83600842.01,13.4
29,11.052166238260966,27914064,58033.62062,140,176,83600842.01,13.4
46,16.30434678600323,27914064,58033.62062,140,176,83600842.01,13.4
46,14.320736175725132,27914064,58033.62062,140,176,83600842.01,13.4
46,14.821957120780143,27914064,58033.62062,140,176,83600842.01,13.4
29,11.049141811506182,27914064,58033.62062,140,176,83600842.01,13.4
9,14.550024148023743,27914064,58033.62062,140,176,83600842.01,13.4
46,14.46800480887836,27914064,58033.62062,140,176,83600842.01,13.4
34,11.425649063773877,27914064,58033.62062,140,176,83600842.01,13.4
9,12.080430780006802,27914064,58033.62062,140,176,83600842.01,13.4
28,11.152610475525508,27914064,58033.62062,140,176,83600842.01,13.4
9,11.665253444688423,27914064,58033.62062,140,176,83600842.01,13.4
32,9.352475322625706,27914064,58033.62062,140,176,83600842.01,13.4
9,11.717574954522805,27914064,58033.62062,140,176,83600842.01,13.4
29,9.463261420063146,27914064,58033.62062,140,176,83600842.01,13.4
16,10.485306892763074,27914064,58033.62062,140,176,83600842.01,13.4
31,13.642523261102644,27914064,58033.62062,140,176,83600842.01,13.4
46,11.759385212780343,27914064,58033.62062,140,176,83600842.01,13.4
29,11.402966927928547,27914064,58033.62062,140,176,83600842.01,13.4
34,10.912050107625955,27914064,58033.62062,140,176,83600842.01,13.4
16,10.827324936662054,27914064,58033.62062,140,176,83600842.01,13.4
9,11.635009672864577,27914064,58033.62062,140,176,83600842.01,13.4
48,10.546557803899507,27914064,58033.62062,140,176,83600842.01,13.4
32,10.682871464291777,27914064,58033.62062,140,176,83600842.01,13.4
48,11.246094489585895,27914064,58033.62062,140,176,83600842.01,13.4
29,10.043884945143928,27914064,58033.62062,140,176,83600842.01,13.4
31,9.03130556788803,27914064,58033.62062,140,176,83600842.01,13.4
32,10.603416186971783,27914064,58033.62062,140,176,83600842.01,13.4
31,14.42594116818058,27914064,58033.62062,140,176,83600842.01,13.4
16,10.043769533580779,27914064,58033.62062,140,176,83600842.01,13.4
46,14.077243604794283,27914064,58033.62062,140,176,83600842.01,13.4
46,14.429181160235864,27914064,58033.62062,140,176,83600842.01,13.4
32,10.57902972027533,27914064,58033.62062,140,176,83600842.01,13.4
46,12.149153555991056,27914064,58033.62062,140,176,83600842.01,13.4
48,10.949481985762354,27914064,58033.62062,140,176,83600842.01,13.4
9,10.718939751382624,27914064,58033.62062,140,176,83600842.01,13.4
46,14.423060004052823,27914064,58033.62062,140,176,83600842.01,13.4
29,10.794381868208243,27914064,58033.62062,140,176,83600842.01,13.4
46,9.3996277774804,27914064,58033.62062,140,176,83600842.01,13.4
46,13.017477202562441,27914064,58033.62062,140,176,83600842.01,13.4
29,10.677050586526686,27914064,58033.62062,140,176,83600842.01,13.4
48,10.762318648737004,27914064,58033.62062,140,176,83600842.01,13.4
46,12.888790448712484,27914064,58033.62062,140,176,83600842.01,13.4
28,10.21146286720702,27914064,58033.62062,140,176,83600842.01,13.4
46,9.704187961125518,27914064,58033.62062,140,176,83600842.01,13.4
9,10.962004943396202,27914064,58033.62062,140,176,83600842.01,13.4
32,11.343760238869894,27914064,58033.62062,140,176,83600842.01,13.4
10,10.845471200042901,27914064,58033.62062,140,176,83600842.01,13.4
46,12.636264147771929,27914064,58033.62062,140,176,83600842.01,13.4
46,12.050051699511592,27914064,58033.62062,140,176,83600842.01,13.4
27,9.807843677061596,27914064,58033.62062,140,176,83600842.01,13.4
32,9.726739514788568,27914064,58033.62062,140,176,83600842.01,13.4
12,10.094393325955835,27914064,58033.62062,140,176,83600842.01,13.4
48,10.004666839025731,27914064,58033.62062,140,176,83600842.01,13.4
9,12.825253170104643,27914064,58033.62062,140,176,83600842.01,13.4
48,11.578510469602891,27914064,58033.62062,140,176,83600842.01,13.4
29,10.560972166225694,27914064,58033.62062,140,176,83600842.01,13.4
29,11.766712573655662,27914064,58033.62062,140,176,83600842.01,13.4
29,11.531302920328413,27914064,58033.62062,140,176,83600842.01,13.4
46,10.000928188578795,27914064,58033.62062,140,176,83600842.01,13.4
29,11.654383411794683,27914064,58033.62062,140,176,83600842.01,13.4
29,11.465375282705379,27914064,58033.62062,140,176,83600842.01,13.4
46,10.03560119062147,27914064,58033.62062,140,176,83600842.01,13.4
29,10.613798587774472,27914064,58033.62062,140,176,83600842.01,13.4
41,10.63032576261352,27914064,58033.62062,140,176,83600842.01,13.4
46,14.018226339901705,27914064,58033.62062,140,176,83600842.01,13.4
29,10.588050443283842,27914064,58033.62062,140,176,83600842.01,13.4
29,10.51826575728491,27914064,58033.62062,140,176,83600842.01,13.4
29,11.842040705137872,27914064,58033.62062,140,176,83600842.01,13.4
48,11.873999717743585,27914064,58033.62062,140,176,83600842.01,13.4
46,11.52538278930138,27914064,58033.62062,140,176,83600842.01,13.4
9,13.666931029082761,27914064,58033.62062,140,176,83600842.01,13.4
29,13.077530261582131,27914064,58033.62062,140,176,83600842.01,13.4
29,11.40592585116913,27914064,58033.62062,140,176,83600842.01,13.4
48,9.317152333776246,27914064,58033.62062,140,176,83600842.01,13.4
48,13.369506618366419,27914064,58033.62062,140,176,83600842.01,13.4
31,12.17037471927041,27914064,58033.62062,140,176,83600842.01,13.4
29,13.323654328831608,27914064,58033.62062,140,176,83600842.01,13.4
31,15.24245888300807,27914064,58033.62062,140,176,83600842.01,13.4
29,11.816858644943032,27914064,58033.62062,140,176,83600842.01,13.4
34,11.43201636208473,27914064,58033.62062,140,176,83600842.01,13.4
9,11.742883155216882,27914064,58033.62062,140,176,83600842.01,13.4
29,12.370739275567171,27914064,58033.62062,140,176,83600842.01,13.4
9,11.334053216466708,27914064,58033.62062,140,176,83600842.01,13.4
46,10.979882929868314,27914064,58033.62062,140,176,83600842.01,13.4
29,10.047969468723593,27914064,58033.62062,140,176,83600842.01,13.4
29,11.178294108888215,27914064,58033.62062,140,176,83600842.01,13.4
9,10.400746970043686,27914064,58033.62062,140,176,83600842.01,13.4
29,10.761019168954324,27914064,58033.62062,140,176,83600842.01,13.4
9,11.138124256995804,27914064,58033.62062,140,176,83600842.01,13.4
46,11.13791126591234,27914064,58033.62062,140,176,83600842.01,13.4
48,10.627176062208708,27914064,58033.62062,140,176,83600842.01,13.4
29,10.555641213449558,27914064,58033.62062,140,176,83600842.01,13.4
32,9.658389249766957,27914064,58033.62062,140,176,83600842.01,13.4
29,10.806631725859063,27914064,58033.62062,140,176,83600842.01,13.4
29,10.108461023224367,27914064,58033.62062,140,176,83600842.01,13.4
46,14.153441127843296,27914064,58033.62062,140,176,83600842.01,13.4
34,12.136603825083197,27914064,58033.62062,140,176,83600842.01,13.4
48,10.03329796840523,27914064,58033.62062,140,176,83600842.01,13.4
46,14.945967944633699,27914064,58033.62062,140,176,83600842.01,13.4
31,14.530034922613805,27914064,58033.62062,140,176,83600842.01,13.4
16,10.699020909790015,27914064,58033.62062,140,176,83600842.01,13.4
46,14.94950259785481,27914064,58033.62062,140,176,83600842.01,13.4
46,12.86676433870414,27914064,58033.62062,140,176,83600842.01,13.4
46,16.21300548154268,27914064,58033.62062,140,176,83600842.01,13.4
10,13.265948382899733,27914064,58033.62062,140,176,83600842.01,13.4
46,11.85488425148398,27914064,58033.62062,140,176,83600842.01,13.4
46,13.481590316631262,27914064,58033.62062,140,176,83600842.01,13.4
29,9.579768131977005,27914064,58033.62062,140,176,83600842.01,13.4
46,14.93238504232115,27914064,58033.62062,140,176,83600842.01,13.4
46,13.533375939231824,27914064,58033.62062,140,176,83600842.01,13.4
46,15.967749199336978,27914064,58033.62062,140,176,83600842.01,13.4
46,15.22080957122009,27914064,58033.62062,140,176,83600842.01,13.4
9,11.036221293144528,27914064,58033.62062,140,176,83600842.01,13.4
48,11.32272696636571,27914064,58033.62062,140,176,83600842.01,13.4
9,9.945827051064532,27914064,58033.62062,140,176,83600842.01,13.4
32,11.045655503846707,27914064,58033.62062,140,176,83600842.01,13.4
29,7.952050055800638,27914064,58033.62062,140,176,83600842.01,13.4
29,11.374497509438845,27914064,58033.62062,140,176,83600842.01,13.4
29,11.009765154150392,27914064,58033.62062,140,176,83600842.01,13.4
46,12.356426073484819,27914064,58033.62062,140,176,83600842.01,13.4
48,10.213881618910847,27914064,58033.62062,140,176,83600842.01,13.4
30,11.2176267527554,27914064,58033.62062,140,176,83600842.01,13.4
29,10.184301870859427,27914064,58033.62062,140,176,83600842.01,13.4
32,10.200479230818653,27914064,58033.62062,140,176,83600842.01,13.4
29,10.452693113025012,27914064,58033.62062,140,176,83600842.01,13.4
29,11.463801626137597,27914064,58033.62062,140,176,83600842.01,13.4
29,11.074791193759395,27914064,58033.62062,140,176,83600842.01,13.4
32,10.663722470967889,27914064,58033.62062,140,176,83600842.01,13.4
25,11.124998952583606,27914064,58033.62062,140,176,83600842.01,13.4
46,11.464916182833047,27914064,58033.62062,140,176,83600842.01,13.4
32,9.501778182804816,27914064,58033.62062,140,176,83600842.01,13.4
29,10.91921394271379,27914064,58033.62062,140,176,83600842.01,13.4
46,14.1382021562616,27914064,58033.62062,140,176,83600842.01,13.4
46,12.523224380328326,27914064,58033.62062,140,176,83600842.01,13.4
46,10.342670568791867,27914064,58033.62062,140,176,83600842.01,13.4
29,11.414294035918504,27914064,58033.62062,140,176,83600842.01,13.4
29,11.211700067652709,27914064,58033.62062,140,176,83600842.01,13.4
29,12.316504514112138,27914064,58033.62062,140,176,83600842.01,13.4
29,11.118232211558231,27914064,58033.62062,140,176,83600842.01,13.4
29,7.0316511486962705,27914064,58033.62062,140,176,83600842.01,13.4
48,11.123328784746402,27914064,58033.62062,140,176,83600842.01,13.4
31,13.572689403788004,27914064,58033.62062,140,176,83600842.01,13.4
48,10.15881751885299,27914064,58033.62062,140,176,83600842.01,13.4
10,13.464317173787975,27914064,58033.62062,140,176,83600842.01,13.4
28,13.793902553474984,27914064,58033.62062,140,176,83600842.01,13.4
46,11.403533545222928,27914064,58033.62062,140,176,83600842.01,13.4
12,11.011602415063527,27914064,58033.62062,140,176,83600842.01,13.4
48,11.236901834675633,27914064,58033.62062,140,176,83600842.01,13.4
29,10.30631090761881,27914064,58033.62062,140,176,83600842.01,13.4
32,10.242661920823357,27914064,58033.62062,140,176,83600842.01,13.4
29,10.671467492528027,27914064,58033.62062,140,176,83600842.01,13.4
9,12.840202573326128,27914064,58033.62062,140,176,83600842.01,13.4
45,10.400480788406727,27914064,58033.62062,140,176,83600842.01,13.4
9,11.316977975366896,27914064,58033.62062,140,176,83600842.01,13.4
9,13.382244573916305,27914064,58033.62062,140,176,83600842.01,13.4
32,9.759132307077747,27914064,58033.62062,140,176,83600842.01,13.4
29,10.442192919226745,27914064,58033.62062,140,176,83600842.01,13.4
48,12.296801894328022,27914064,58033.62062,140,176,83600842.01,13.4
28,13.841223138015817,27914064,58033.62062,140,176,83600842.01,13.4
28,14.101560513237125,27914064,58033.62062,140,176,83600842.01,13.4
34,11.14094635020534,27914064,58033.62062,140,176,83600842.01,13.4
16,11.02487986172825,27914064,58033.62062,140,176,83600842.01,13.4
29,9.299332086801805,27914064,58033.62062,140,176,83600842.01,13.4
29,11.758443533434738,27914064,58033.62062,140,176,83600842.01,13.4
29,12.380504829570395,27914064,58033.62062,140,176,83600842.01,13.4
29,10.32480763692839,27914064,58033.62062,140,176,83600842.01,13.4
29,10.173849137632054,27914064,58033.62062,140,176,83600842.01,13.4
29,10.359744819484398,27914064,58033.62062,140,176,83600842.01,13.4
29,11.555456998994774,27914064,58033.62062,140,176,83600842.01,13.4
29,10.593606653085844,27914064,58033.62062,140,176,83600842.01,13.4
29,13.542452858171865,27914064,58033.62062,140,176,83600842.01,13.4
32,8.524532592003,27914064,58033.62062,140,176,83600842.01,13.4
46,14.298734606086528,27914064,58033.62062,140,176,83600842.01,13.4
46,14.222538737173409,27914064,58033.62062,140,176,83600842.01,13.4
29,11.807815284094334,27914064,58033.62062,140,176,83600842.01,13.4
48,11.738731468810084,27914064,58033.62062,140,176,83600842.01,13.4
46,13.399274181465913,27914064,58033.62062,140,176,83600842.01,13.4
