Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
1006347,MN,Food Manufacturing,2020,58895.028,5657342,57736.58372,191,150,196177.5273,26.2
1004795,MN,Waste Management and Remediation Services,2020,149789.998,5657342,57736.58372,191,150,196177.5273,26.2
1000688,MN,Utilities ,2020,16112.628,5657342,57736.58372,191,150,196177.5273,26.2
1005116,MN,Mining (except Oil and Gas),2020,241216.668,5657342,57736.58372,191,150,196177.5273,26.2
1000690,MN,Utilities ,2020,1096409.736,5657342,57736.58372,191,150,196177.5273,26.2
1010241,MN,Computer and Electronic Product Manufacturing,2020,33957.0715,5657342,57736.58372,191,150,196177.5273,26.2
1000694,MN,Utilities ,2020,239930.472,5657342,57736.58372,191,150,196177.5273,26.2
1003409,MN,Utilities ,2020,15670.392,5657342,57736.58372,191,150,196177.5273,26.2
1003410,MN,Utilities ,2020,98517.184,5657342,57736.58372,191,150,196177.5273,26.2
1000610,MN,Food Manufacturing,2020,35204.736,5657342,57736.58372,191,150,196177.5273,26.2
1005280,MN,Waste Management and Remediation Services,2020,36339.25,5657342,57736.58372,191,150,196177.5273,26.2
1000203,MN,Utilities ,2020,30044.038,5657342,57736.58372,191,150,196177.5273,26.2
1000686,MN,Utilities ,2020,12714.604,5657342,57736.58372,191,150,196177.5273,26.2
1006685,MN,Ambulatory Health Care Services,2020,62514.31,5657342,57736.58372,191,150,196177.5273,26.2
1005105,MN,Support Activities for Transportation,2020,22717.012,5657342,57736.58372,191,150,196177.5273,26.2
1006609,MN,Food Manufacturing,2020,63125.412,5657342,57736.58372,191,150,196177.5273,26.2
1006273,MN,Food Manufacturing,2020,38504.056,5657342,57736.58372,191,150,196177.5273,26.2
1004060,MN,Waste Management and Remediation Services,2020,18225.6,5657342,57736.58372,191,150,196177.5273,26.2
1000437,MN,Utilities ,2020,1129032.816,5657342,57736.58372,191,150,196177.5273,26.2
1012554,MN,Food Manufacturing,2020,23482.412,5657342,57736.58372,191,150,196177.5273,26.2
1005276,MN,Mining (except Oil and Gas),2020,165333.792,5657342,57736.58372,191,150,196177.5273,26.2
1006368,MN,Pipeline Transportation,2020,74428.974,5657342,57736.58372,191,150,196177.5273,26.2
1004917,MN,Pipeline Transportation,2020,109588.69,5657342,57736.58372,191,150,196177.5273,26.2
1011253,MN,Pipeline Transportation,2020,12170.306,5657342,57736.58372,191,150,196177.5273,26.2
1003924,MN,Chemical Manufacturing,2020,461.048,5657342,57736.58372,191,150,196177.5273,26.2
1005528,MN,Waste Management and Remediation Services,2020,58330.604,5657342,57736.58372,191,150,196177.5273,26.2
1006340,MN,Waste Management and Remediation Services,2020,30049.398,5657342,57736.58372,191,150,196177.5273,26.2
1002059,MN,Waste Management and Remediation Services,2020,57283.25,5657342,57736.58372,191,150,196177.5273,26.2
1000857,MN,Chemical Manufacturing,2020,64260.008,5657342,57736.58372,191,150,196177.5273,26.2
1004230,MN,Chemical Manufacturing,2020,75761.064,5657342,57736.58372,191,150,196177.5273,26.2
1005032,MN,Waste Management and Remediation Services,2020,26546.648,5657342,57736.58372,191,150,196177.5273,26.2
1004475,MN,Waste Management and Remediation Services,2020,29642.21,5657342,57736.58372,191,150,196177.5273,26.2
1001165,MN,Utilities ,2020,19963.328,5657342,57736.58372,191,150,196177.5273,26.2
1005020,MN,Chemical Manufacturing,2020,91898.252,5657342,57736.58372,191,150,196177.5273,26.2
1007830,MN,Chemical Manufacturing,2020,52694.752,5657342,57736.58372,191,150,196177.5273,26.2
1009807,MN,Computer and Electronic Product Manufacturing,2020,47542.84014,5657342,57736.58372,191,150,196177.5273,26.2
1005335,MN,Waste Management and Remediation Services,2020,52113.098,5657342,57736.58372,191,150,196177.5273,26.2
1001843,MN,Waste Management and Remediation Services,2020,4124.65,5657342,57736.58372,191,150,196177.5273,26.2
1002966,MN,Utilities ,2020,72885.776,5657342,57736.58372,191,150,196177.5273,26.2
1006774,MN,Utilities ,2020,104056.372,5657342,57736.58372,191,150,196177.5273,26.2
1000693,MN,Utilities ,2020,846183.464,5657342,57736.58372,191,150,196177.5273,26.2
1011501,MN,Waste Management and Remediation Services,2020,515035.5,5657342,57736.58372,191,150,196177.5273,26.2
1006686,MN,Hospitals,2020,45908.824,5657342,57736.58372,191,150,196177.5273,26.2
1001995,MN,Paper Manufacturing,2020,146800.76,5657342,57736.58372,191,150,196177.5273,26.2
1012436,MN,Waste Management and Remediation Services,2020,49913.25,5657342,57736.58372,191,150,196177.5273,26.2
1000354,MN,Computer and Electronic Product Manufacturing,2020,75167.35214,5657342,57736.58372,191,150,196177.5273,26.2
1007098,MN,Food Manufacturing,2020,430224.308,5657342,57736.58372,191,150,196177.5273,26.2
1007742,MN,Waste Management and Remediation Services,2020,18963.032,5657342,57736.58372,191,150,196177.5273,26.2
1001120,MN,Utilities ,2020,38241.762,5657342,57736.58372,191,150,196177.5273,26.2
1005624,MN,Food Manufacturing,2020,35985.212,5657342,57736.58372,191,150,196177.5273,26.2
1012042,MN,Waste Management and Remediation Services,2020,34863.098,5657342,57736.58372,191,150,196177.5273,26.2
1001024,MN,Utilities ,2020,9255473.612,5657342,57736.58372,191,150,196177.5273,26.2
1000695,MN,Utilities ,2020,38480.104,5657342,57736.58372,191,150,196177.5273,26.2
1000118,MN,Utilities ,2020,28249.296,5657342,57736.58372,191,150,196177.5273,26.2
1002027,MN,Petroleum and Coal Products Manufacturing,2020,869841.098,5657342,57736.58372,191,150,196177.5273,26.2
1011916,MN,Waste Management and Remediation Services,2020,50948.7,5657342,57736.58372,191,150,196177.5273,26.2
1000149,MN,Utilities ,2020,5.5,5657342,57736.58372,191,150,196177.5273,26.2
1005294,MN,Mining (except Oil and Gas),2020,497535.906,5657342,57736.58372,191,150,196177.5273,26.2
1003819,MN,Administration of Human Resource Programs ,2020,204686.912,5657342,57736.58372,191,150,196177.5273,26.2
1001621,MN,Mining (except Oil and Gas),2020,1210974.308,5657342,57736.58372,191,150,196177.5273,26.2
1001618,MN,Mining (except Oil and Gas),2020,91348.228,5657342,57736.58372,191,150,196177.5273,26.2
1002000,MN,Nonmetallic Mineral Product Manufacturing,2020,29648.208,5657342,57736.58372,191,150,196177.5273,26.2
1001901,MN,Nonmetallic Mineral Product Manufacturing,2020,64393.508,5657342,57736.58372,191,150,196177.5273,26.2
1006946,MN,Chemical Manufacturing,2020,177737.48,5657342,57736.58372,191,150,196177.5273,26.2
1004012,MN,Pipeline Transportation,2020,6347.582,5657342,57736.58372,191,150,196177.5273,26.2
1003671,MN,Pipeline Transportation,2020,7434.578,5657342,57736.58372,191,150,196177.5273,26.2
1003228,MN,Utilities ,2020,59905.276,5657342,57736.58372,191,150,196177.5273,26.2
1004449,MN,Waste Management and Remediation Services,2020,176512.5,5657342,57736.58372,191,150,196177.5273,26.2
1004590,MN,Utilities ,2020,0.0,5657342,57736.58372,191,150,196177.5273,26.2
1006988,MN,Paper Manufacturing,2020,132237.352,5657342,57736.58372,191,150,196177.5273,26.2
1001640,MN,Pipeline Transportation,2020,11055.562,5657342,57736.58372,191,150,196177.5273,26.2
1007698,WI,Mining (except Oil and Gas),2020,46909.124,5832655,50014.2388,108,60,254803.3133,8.1
1004761,WI,Chemical Manufacturing,2020,69300.84,5832655,50014.2388,108,60,254803.3133,8.1
1001845,WI,Waste Management and Remediation Services,2020,20077.15,5832655,50014.2388,108,60,254803.3133,8.1
1002596,WI,Paper Manufacturing,2020,29345.04,5832655,50014.2388,108,60,254803.3133,8.1
1005442,WI,Fabricated Metal Product Manufacturing,2020,55745.44,5832655,50014.2388,108,60,254803.3133,8.1
1012857,WI,Food Manufacturing,2020,27000.188,5832655,50014.2388,108,60,254803.3133,8.1
1007273,WI,Paper Manufacturing,2020,187953.88,5832655,50014.2388,108,60,254803.3133,8.1
1005991,WI,Paper Manufacturing,2020,175364.534,5832655,50014.2388,108,60,254803.3133,8.1
1004045,WI,Paper Manufacturing,2020,47591.362,5832655,50014.2388,108,60,254803.3133,8.1
1005977,WI,Nonmetallic Mineral Product Manufacturing,2020,78243.992,5832655,50014.2388,108,60,254803.3133,8.1
1002032,WI,Chemical Manufacturing,2020,100948.47,5832655,50014.2388,108,60,254803.3133,8.1
1000978,WI,Utilities ,2020,24594.984,5832655,50014.2388,108,60,254803.3133,8.1
1006022,WI,Chemical Manufacturing,2020,72582.776,5832655,50014.2388,108,60,254803.3133,8.1
1000979,WI,Utilities ,2020,26245.704,5832655,50014.2388,108,60,254803.3133,8.1
1005358,WI,Nonmetallic Mineral Product Manufacturing,2020,115316.848,5832655,50014.2388,108,60,254803.3133,8.1
1005558,WI,Nonmetallic Mineral Product Manufacturing,2020,109514.412,5832655,50014.2388,108,60,254803.3133,8.1
1004375,WI,Nonmetallic Mineral Product Manufacturing,2020,118683.65,5832655,50014.2388,108,60,254803.3133,8.1
1006901,WI,Primary Metal Manufacturing,2020,110977.816,5832655,50014.2388,108,60,254803.3133,8.1
1013279,WI,Paper Manufacturing,2020,26130.852,5832655,50014.2388,108,60,254803.3133,8.1
1003741,WI,Paper Manufacturing,2020,28078.844,5832655,50014.2388,108,60,254803.3133,8.1
1001186,WI,Utilities ,2020,5666069.672,5832655,50014.2388,108,60,254803.3133,8.1
1001086,WI,Utilities ,2020,67280.952,5832655,50014.2388,108,60,254803.3133,8.1
1006096,WI,Waste Management and Remediation Services,2020,32677.18,5832655,50014.2388,108,60,254803.3133,8.1
1007878,WI,Waste Management and Remediation Services,2020,22402.816,5832655,50014.2388,108,60,254803.3133,8.1
1001071,WI,Chemical Manufacturing,2020,80175.848,5832655,50014.2388,108,60,254803.3133,8.1
1004396,WI,Paper Manufacturing,2020,257664.602,5832655,50014.2388,108,60,254803.3133,8.1
1001295,WI,Utilities ,2020,72088.732,5832655,50014.2388,108,60,254803.3133,8.1
1003607,WI,Paper Manufacturing,2020,30411.234,5832655,50014.2388,108,60,254803.3133,8.1
1007212,WI,Waste Management and Remediation Services,2020,44614.95,5832655,50014.2388,108,60,254803.3133,8.1
1013164,WI,Chemical Manufacturing,2020,23954.608,5832655,50014.2388,108,60,254803.3133,8.1
1000983,WI,Utilities ,2020,1183474.496,5832655,50014.2388,108,60,254803.3133,8.1
1000491,WI,Utilities ,2020,7062730.168,5832655,50014.2388,108,60,254803.3133,8.1
1004222,WI,Paper Manufacturing,2020,61763.268,5832655,50014.2388,108,60,254803.3133,8.1
1000421,WI,Utilities ,2020,1573017.12,5832655,50014.2388,108,60,254803.3133,8.1
1007093,WI,Chemical Manufacturing,2020,29982.836,5832655,50014.2388,108,60,254803.3133,8.1
1000219,WI,Utilities ,2020,41110.57,5832655,50014.2388,108,60,254803.3133,8.1
1012380,WI,Food Manufacturing,2020,30089.936,5832655,50014.2388,108,60,254803.3133,8.1
1000590,WI,Paper Manufacturing,2020,44179.974,5832655,50014.2388,108,60,254803.3133,8.1
1000589,WI,Paper Manufacturing,2020,352495.216,5832655,50014.2388,108,60,254803.3133,8.1
1007195,WI,Waste Management and Remediation Services,2020,47963.2,5832655,50014.2388,108,60,254803.3133,8.1
1002919,WI,Nonmetallic Mineral Product Manufacturing,2020,462248.92,5832655,50014.2388,108,60,254803.3133,8.1
1002034,WI,Machinery Manufacturing,2020,43133.576,5832655,50014.2388,108,60,254803.3133,8.1
1001825,WI,Paper Manufacturing,2020,65972.652,5832655,50014.2388,108,60,254803.3133,8.1
1005775,WI,Utilities ,2020,1009240.812,5832655,50014.2388,108,60,254803.3133,8.1
1009541,WI,Waste Management and Remediation Services,2020,150949.0,5832655,50014.2388,108,60,254803.3133,8.1
1006633,WI,Utilities ,2020,10856.358,5832655,50014.2388,108,60,254803.3133,8.1
1011863,WI,Food Manufacturing,2020,30943.37,5832655,50014.2388,108,60,254803.3133,8.1
1002455,WI,Nonmetallic Mineral Product Manufacturing,2020,278373.316,5832655,50014.2388,108,60,254803.3133,8.1
1002724,WI,Nonmetallic Mineral Product Manufacturing,2020,123755.246,5832655,50014.2388,108,60,254803.3133,8.1
1001847,WI,Waste Management and Remediation Services,2020,54405.45,5832655,50014.2388,108,60,254803.3133,8.1
1012924,WI,Mining (except Oil and Gas),2020,6082.128,5832655,50014.2388,108,60,254803.3133,8.1
1000995,WI,Utilities ,2020,1684550.266,5832655,50014.2388,108,60,254803.3133,8.1
1004328,WI,Waste Management and Remediation Services,2020,121370.5,5832655,50014.2388,108,60,254803.3133,8.1
1003625,WI,Waste Management and Remediation Services,2020,16007.5,5832655,50014.2388,108,60,254803.3133,8.1
1002013,WI,Paper Manufacturing,2020,40617.948,5832655,50014.2388,108,60,254803.3133,8.1
1004632,WI,Primary Metal Manufacturing,2020,68308.066,5832655,50014.2388,108,60,254803.3133,8.1
1000536,WI,Waste Management and Remediation Services,2020,53033.25,5832655,50014.2388,108,60,254803.3133,8.1
1002208,WI,Waste Management and Remediation Services,2020,25400.05,5832655,50014.2388,108,60,254803.3133,8.1
1011632,WI,"Professional, Scientific, and Technical Services",2020,12881.152,5832655,50014.2388,108,60,254803.3133,8.1
1002871,WI,Paper Manufacturing,2020,36492.212,5832655,50014.2388,108,60,254803.3133,8.1
1002038,WI,Waste Management and Remediation Services,2020,58051.15,5832655,50014.2388,108,60,254803.3133,8.1
1002307,WI,Waste Management and Remediation Services,2020,24854.75,5832655,50014.2388,108,60,254803.3133,8.1
1002284,WI,Food Manufacturing,2020,37769.024,5832655,50014.2388,108,60,254803.3133,8.1
1003063,WI,Machinery Manufacturing,2020,31409.996,5832655,50014.2388,108,60,254803.3133,8.1
1002210,WI,Utilities ,2020,42279.738,5832655,50014.2388,108,60,254803.3133,8.1
1003426,WI,Utilities ,2020,87023.35,5832655,50014.2388,108,60,254803.3133,8.1
1001770,WI,Waste Management and Remediation Services,2020,84332.0,5832655,50014.2388,108,60,254803.3133,8.1
1000440,WI,Food Manufacturing,2020,8589.068,5832655,50014.2388,108,60,254803.3133,8.1
1000987,WI,Utilities ,2020,134187.484,5832655,50014.2388,108,60,254803.3133,8.1
1005051,WI,Chemical Manufacturing,2020,109243.288,5832655,50014.2388,108,60,254803.3133,8.1
1012407,WI,Wood Product Manufacturing,2020,25320.034,5832655,50014.2388,108,60,254803.3133,8.1
1007725,WI,Waste Management and Remediation Services,2020,34544.786,5832655,50014.2388,108,60,254803.3133,8.1
1001762,WI,Paper Manufacturing,2020,289219.188,5832655,50014.2388,108,60,254803.3133,8.1
1006570,WI,Beverage and Tobacco Product Manufacturing,2020,33405.624,5832655,50014.2388,108,60,254803.3133,8.1
1003327,WI,Paper Manufacturing,2020,281785.04,5832655,50014.2388,108,60,254803.3133,8.1
1004885,WI,Primary Metal Manufacturing,2020,55972.04,5832655,50014.2388,108,60,254803.3133,8.1
1005293,WI,Paper Manufacturing,2020,45006.68,5832655,50014.2388,108,60,254803.3133,8.1
1001332,WI,Utilities ,2020,249949.816,5832655,50014.2388,108,60,254803.3133,8.1
1006488,WI,Primary Metal Manufacturing,2020,25858.652,5832655,50014.2388,108,60,254803.3133,8.1
1006876,WI,Waste Management and Remediation Services,2020,89699.024,5832655,50014.2388,108,60,254803.3133,8.1
1007075,WI,Waste Management and Remediation Services,2020,34328.7,5832655,50014.2388,108,60,254803.3133,8.1
1003884,WI,Paper Manufacturing,2020,158044.656,5832655,50014.2388,108,60,254803.3133,8.1
1007644,WI,Paper Manufacturing,2020,17952.932,5832655,50014.2388,108,60,254803.3133,8.1
1002111,WI,Paper Manufacturing,2020,198458.452,5832655,50014.2388,108,60,254803.3133,8.1
1001108,WI,Utilities ,2020,49029.216,5832655,50014.2388,108,60,254803.3133,8.1
1007726,WI,Waste Management and Remediation Services,2020,25745.912,5832655,50014.2388,108,60,254803.3133,8.1
1006630,WI,Utilities ,2020,3110355.376,5832655,50014.2388,108,60,254803.3133,8.1
1000790,WI,Utilities ,2020,40951.348,5832655,50014.2388,108,60,254803.3133,8.1
1005009,WI,Printing and Related Support Activities,2020,26765.1,5832655,50014.2388,108,60,254803.3133,8.1
1006482,WI,Machinery Manufacturing,2020,8555.068,5832655,50014.2388,108,60,254803.3133,8.1
1000136,WI,Utilities ,2020,1626471.072,5832655,50014.2388,108,60,254803.3133,8.1
1005672,WI,Utilities ,2020,724.948,5832655,50014.2388,108,60,254803.3133,8.1
1007308,WI,Utilities ,2020,269451.682,5832655,50014.2388,108,60,254803.3133,8.1
1010794,WI,Utilities ,2020,42081.22,5832655,50014.2388,108,60,254803.3133,8.1
1000360,WI,Food Manufacturing,2020,26840.748,5832655,50014.2388,108,60,254803.3133,8.1
1006847,WI,Food Manufacturing,2020,32939.576,5832655,50014.2388,108,60,254803.3133,8.1
1003248,WI,Chemical Manufacturing,2020,27551.18,5832655,50014.2388,108,60,254803.3133,8.1
1006964,WI,Waste Management and Remediation Services,2020,36558.05,5832655,50014.2388,108,60,254803.3133,8.1
1004083,WI,Paper Manufacturing,2020,31432.032,5832655,50014.2388,108,60,254803.3133,8.1
1006193,WI,Paper Manufacturing,2020,87147.424,5832655,50014.2388,108,60,254803.3133,8.1
1000445,WI,Utilities ,2020,345750.368,5832655,50014.2388,108,60,254803.3133,8.1
1002751,WI,Primary Metal Manufacturing,2020,23849.806,5832655,50014.2388,108,60,254803.3133,8.1
1001091,WI,Utilities ,2020,24923.306,5832655,50014.2388,108,60,254803.3133,8.1
1000982,WI,Utilities ,2020,3240949.218,5832655,50014.2388,108,60,254803.3133,8.1
1003472,WI,Petroleum and Coal Products Manufacturing,2020,25644.482,5832655,50014.2388,108,60,254803.3133,8.1
1002339,WI,Paper Manufacturing,2020,358853.714,5832655,50014.2388,108,60,254803.3133,8.1
1004474,WI,Waste Management and Remediation Services,2020,40315.25,5832655,50014.2388,108,60,254803.3133,8.1
1002862,WI,Paper Manufacturing,2020,49710.812,5832655,50014.2388,108,60,254803.3133,8.1
1006138,WI,Chemical Manufacturing,2020,88001.668,5832655,50014.2388,108,60,254803.3133,8.1
1002662,WI,Chemical Manufacturing,2020,82312.83,5832655,50014.2388,108,60,254803.3133,8.1
1006051,WI,Nonmetallic Mineral Product Manufacturing,2020,20034.044,5832655,50014.2388,108,60,254803.3133,8.1
1007973,WI,Utilities ,2020,197460.208,5832655,50014.2388,108,60,254803.3133,8.1
1007759,WI,Utilities ,2020,23688.96,5832655,50014.2388,108,60,254803.3133,8.1
1007704,WI,Waste Management and Remediation Services,2020,25015.67,5832655,50014.2388,108,60,254803.3133,8.1
1004608,WI,Chemical Manufacturing,2020,27999.444,5832655,50014.2388,108,60,254803.3133,8.1
1006631,WI,Utilities ,2020,441160.912,5832655,50014.2388,108,60,254803.3133,8.1
1007705,WI,Waste Management and Remediation Services,2020,17722.642,5832655,50014.2388,108,60,254803.3133,8.1
1007834,WI,Waste Management and Remediation Services,2020,19291.248,5832655,50014.2388,108,60,254803.3133,8.1
1002854,WI,Waste Management and Remediation Services,2020,24409.798,5832655,50014.2388,108,60,254803.3133,8.1
1001863,WI,Primary Metal Manufacturing,2020,144802.86,5832655,50014.2388,108,60,254803.3133,8.1
1007224,WI,Waste Management and Remediation Services,2020,24950.966,5832655,50014.2388,108,60,254803.3133,8.1
1000041,WI,Paper Manufacturing,2020,42445.54,5832655,50014.2388,108,60,254803.3133,8.1
1004874,WI,Paper Manufacturing,2020,383969.734,5832655,50014.2388,108,60,254803.3133,8.1
1002200,WI,Primary Metal Manufacturing,2020,67497.47,5832655,50014.2388,108,60,254803.3133,8.1
1000249,WI,Utilities ,2020,249021.762,5832655,50014.2388,108,60,254803.3133,8.1
