fac_id,fac_name,state,latitude,longitude,naics,sector,emissions_2020,co2_emissions_2020,emissions_2010,co2_emissions_2010,max_capacity,fuel_type
1005675,JX NIPPON CHEMICAL TEXAS INC,TX,29.61,-95.05,325110,Chemicals,39978.2,39937.1,45590.32,45542.0,39.8,Natural Gas
1001375,Jack County Generation Facility,TX,33.1,-97.96,221112,Power Plants,1306931.16,1305658.7,1213110.31,1211878.7,36.54,Natural Gas
1001508,Jack McDonough,GA,33.82,-84.48,221112,Power Plants,6887674.73,6880681.7,2068244.01,2051823.4,252.0,Natural Gas
1001393,Jackson Generating Station,MI,42.25,-84.38,221112,Power Plants,794034,793226.8,285218.24,284928.9,0.757,Natural Gas
1005897,Jal #3 Gas Plant,NM,32.17,-103.17,211130,"Injection of CO2,Petroleum and Natural Gas Systems",152905.84,141705.8,168591.26,168417.0,120.9,Natural Gas
1000713,James River,MO,37.11,-93.26,221112,Power Plants,90933.03,90834.1,1600425.02,1592235.2,15.0,Natural Gas
1002334,Jameson Gas Plant,TX,32.05,-100.68,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",86816.33,78359.8,65383.4,65316.0,10.68,Natural Gas
1004389,Javelina,TX,27.81,-97.44,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",52979.44,52167.9,47092.87,47044.1,95.0,Natural Gas
1000581,Jeffrey Energy Center,KS,39.28,-96.12,221112,Power Plants,7429225.94,7390323.9,14596722.63,14482342.0,1.3,Coal
1001192,Jim Bridger,WY,41.74,-108.79,221112,Power Plants,11225007.8,11137048.6,14884410.05,14767803.4,4.2,Petroleum Products
1001203,"John B. Rich Memorial Power Station, Gilberton Power Company",PA,40.79,-76.2,221112,Power Plants,901427.92,897220.6,798940.24,795269.0,49.9,Petroleum Products
1000967,John E Amos,WV,38.47,-81.82,221112,Power Plants,10239347.04,10157367.4,14496201.93,14382636.7,642.0,Coal
1007788,John S. Cooper,KY,37,-84.59,221112,Power Plants,161650.52,160363.2,1614791.96,1606137.0,0.16,Coal
1000918,John Sevier,TN,36.38,-82.96,221112,Power Plants,1939461.24,1937491.4,3687619.35,3667845.2,48.6,Natural Gas
1001044,John Twitty,MO,37.15,-93.39,221112,Power Plants,1639219.08,1630928.4,1240134.76,1233753.5,6.3,Coal
1002922,Johns Manville,OH,41.52,-83.72,327993,Minerals,50748.21,50695.6,42160.59,42117.0,16.0,Natural Gas
1003968,Johns Manville,TX,32.39,-97.39,327993,Minerals,39539.46,39500,60380.65,60326.6,49.34,Natural Gas
1000919,Johnsonville,TN,36.03,-87.99,221112,Power Plants,467964.97,467486.1,6833267.63,6797487.6,450.0,Natural Gas
1001453,Joliet 29,IL,41.49,-88.13,221112,Power Plants,621087.69,620455.3,5998982.81,5952666.1,6.0,Coal
1001519,Joliet 9,IL,41.49,-88.13,221112,Power Plants,13861.75,13847.5,1407879.58,1397009.1,9.5,Coal
1000937,Jones Station,TX,33.52,-101.74,221112,Power Plants,1552284.15,1550708.1,982776.69,981774.8,31.4,Natural Gas
1000340,Joppa Steam,IL,37.21,-88.86,221112,Power Plants,4063685.42,4034449.9,8195990.61,8131737.9,2.4,Coal
1002769,Joy Global Longview Operations,TX,32.46,-94.74,333120,Other,5259.38,5253.6,54732.85,54678.6,5.0,Natural Gas
1007744,K & W LANDFILL,MI,46.79,-89.13,562212,Waste,54884.65,451.9,70272.62,750.11,0.067,Petroleum Products
1001677,KAAPA ETHANOL LLC,NE,40.48,-99.07,325193,"Other,Waste",75173.22,75095.4,60616.27,60553.8,73.5,Natural Gas
1003096,"KAAPA Ethanol Ravenna, LLC",NE,41.02,-98.88,325193,"Other,Waste",118909.65,118786.9,129534.91,129401.2,182.0,Natural Gas
1007957,KAISER ALUMINUM (0145010093),OH,40.01,-82.46,331318,Metals,24895.96,24870.2,39720.01,39680.4,40.0,Natural Gas
1006670,KALAELOA COGENERATION PLANT,HI,21.3,-158.1,221112,Power Plants,789264.73,786628.3,953478.67,950267.6,900.0,Petroleum Products
1003420,KAMIN LLC - Wrens,GA,33.27,-82.41,212324,Other,56946.52,56885.6,78844.83,78760.0,82.0,Natural Gas
1005095,KANEKA North America LLC,TX,29.62,-95.09,325211,Other,57930.73,57871,1510.25,1509.5,243.0,Natural Gas
1002082,KANSAS ETHANOL LLC,KS,38.29,-98.2,325193,"Other,Suppliers of CO2,Waste",73560.97,73453.3,57611.53,57551.8,180.0,Natural Gas
1003550,KANSAS STATE UNIV MAIN CAMPUS,KS,39.2,-96.59,611310,Other,34167.57,34132.5,41466.34,41423.6,103.0,Natural Gas
1001765,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,HI,21.98,-159.34,221112,Power Plants,88945.9,88618.5,126825.72,126354.5,4.24,Petroleum Products
1001768,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",HI,21.9,-159.59,221112,Power Plants,31035.25,30929.5,147609.97,147106.9,2.3,Petroleum Products
1004753,KELCO,CA,32.7,-117.15,311999,Other,112276.53,112160.9,89336.86,89244.8,109.0,Natural Gas
1002211,KELLOGG COMPANY,MI,42.32,-85.15,311230,Other,13480.5,13466.8,33900.07,33865.0,99.0,Natural Gas
1002215,KELLOGG LANCASTER CEREAL PLT,PA,40.09,-76.38,311230,Other,29405,29366.4,28410.11,28372.9,66.0,Natural Gas
1002213,KELLOGG USA INC,NE,41.22,-96.06,311230,Other,31174.63,31142.3,40207.15,40165.5,91.6,Natural Gas
1002258,"KELLOGG USA,INC.",TN,35.1,-89.99,311230,Other,26467.4,26440,26372.2,26344.8,43.75,Natural Gas
1007688,KELLY RUN SANITATION,PA,40.25,-79.89,562212,Waste,6526.5,172,8967.03,78.49,0.1,Natural Gas
1003387,KENT COUNTY WASTE TO ENERGY FACILITY,MI,42.95,-85.69,562213,Waste,63677.62,59871.9,82090.55,77658.0,130.0,Natural Gas
1006759,KENT STATE UNIVERSITY HEATING PLANT (1667040085),OH,41.13,-81.34,611310,Other,32116.68,32083.8,52984.8,52930.0,7.3,Natural Gas
1005297,KEPLER PROCESSING CO POCAHONTAS NO 51 COAL PREP PLANT,WV,37.58,-81.57,212112,Other,10532.52,10455.7,32154.8,31907.0,130.0,Coal
1002543,KERN FRONT LIMITED,CA,35.5,-119.04,221112,Power Plants,10272.61,10262.2,27544.5,27516.0,244.8,Natural Gas
1004267,KERN OIL & REFINING CO.,CA,35.3,-118.92,324110,"Petroleum Product Suppliers,Refineries",125863.89,125150.5,155639.77,154386.0,27.6,Natural Gas
1005806,KERN RIVER GAS TRANSMISSION CO: COYOTE CREEK COMPRESSOR STATION,WY,41.07,-110.76,486210,Petroleum and Natural Gas Systems,60897.58,59356.7,40326.5,40284.9,3.85,Natural Gas
1002763,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,NV,36.29,-115.28,486210,Petroleum and Natural Gas Systems,62566.08,59849.7,44708.63,44662.6,3.85,Natural Gas
1002762,KERN RIVER GAS TRANSMISSION COMPANY: GOODSPRINGS COMPRESSOR STATION,NV,35.84,-115.62,486210,Petroleum and Natural Gas Systems,92534.15,91078.1,102052.87,101948.2,3.85,Natural Gas
1002761,KERN RIVER GAS TRANSMISSION COMPANY: MUDDY CREEK COMPRESSOR STATION,WY,42.02,-110.57,486210,Petroleum and Natural Gas Systems,231764.03,230165.7,232086.02,231846.0,3.85,Natural Gas
1005804,KERN RIVER GAS TRANSMISSION COMPANY: SALT LAKE COMPRESSOR STATION,UT,40.8,-112.02,486210,Petroleum and Natural Gas Systems,54513.6,52899.1,93265.45,93169.0,3.85,Natural Gas
1002760,KERN RIVER GAS TRANSMISSION COMPANY: VEYO COMPRESSOR STATION,UT,37.35,-113.76,486210,Petroleum and Natural Gas Systems,113995.72,112555.5,131530.36,131395.0,3.85,Natural Gas
1003625,KESTREL HAWK LANDFILL,WI,42.71,-87.87,562212,Waste,16007.5,20,26931.2,18.7,0.48,Natural Gas
1007806,KEYMARK CORP PLANT,NY,42.96,-74.38,331318,Metals,23243.31,23219.2,29224.74,29194.6,27.0,Natural Gas
1005622,KEYSTONE CEMENT COMPANY,PA,40.72,-75.4,327310,Minerals,602863.56,601609.9,307802.13,306954.3,8.4,Petroleum Products
1006261,KEYSTONE SANITARY LANDFILL,PA,41.43,-75.59,562212,Waste,240370.55,947.2,145082.35,274.0,5.845,Natural Gas
1004811,KEYSTONE STEEL & WIRE CO,IL,40.64,-89.65,331110,Metals,131617.74,131520.2,158857.81,158753.0,1.0,Natural Gas
1001268,KIAC Cogeneration,NY,40.64,-73.78,221112,Power Plants,237166.72,236925,292735.08,292443.0,75.0,Natural Gas
1002011,KIMBERLY CLARK CORPORATION,SC,33.42,-81.9,322121,Pulp and Paper,150043.69,149815.6,134218.0,134118.0,160.0,Natural Gas
1000869,KIMBERLY CLARK PA LLC/CHESTER OPR,PA,39.84,-75.36,322121,Pulp and Paper,131613.66,131478.3,634861.98,630969.0,249.0,Natural Gas
1002185,KIMBERLY CLARK WORLDWIDE INCORPORATED,CA,33.86,-117.9,322121,Pulp and Paper,7670.92,7662.7,65117.99,65050.8,0.5,Natural Gas
1002013,KIMBERLY-CLARK CORP,WI,45.1,-87.65,322121,Pulp and Paper,40617.95,40576.3,38148.2,38100.9,100.0,Natural Gas
1006061,KIMBERLY-CLARK CORP OWENSBORO OPERATIONS,KY,37.82,-87.3,322121,Pulp and Paper,83559.84,83473.8,89329.16,89236.5,117.0,Natural Gas
1006052,KIMBERLY-CLARK CORP-JENKS FAC,OK,35.97,-95.93,322121,Pulp and Paper,120914.64,120789.7,77736.0,77711.0,95.0,Natural Gas
1002179,KIMBERLY-CLARK CORP.,TN,35.77,-84.33,322121,Pulp and Paper,67137.05,67068,102983.31,101988.1,90.0,Natural Gas
1002187,KIMBERLY-CLARK TISSUE COMPANY,AL,30.74,-88.05,322121,Pulp and Paper,293472.7,293170.2,48927.92,48877.5,217.0,Natural Gas
1006065,KIMBERLY-CLARK TISSUE MILL,CT,41.56,-73.41,322121,Pulp and Paper,149925.44,149770.9,144488.36,144339.3,70.2,Natural Gas
1007822,KING CNTY SOLID WST CEDAR HILLS LANDFILL,WA,47.46,-122.05,562212,Waste,131245.6,187,157423.09,71.9,0.138,Petroleum Products
1007674,KING GEORGE LANDFILL INC - WM,VA,38.28,-77.31,562212,Waste,246438.47,162,298973.76,181.64,0.15,Petroleum Products
1005523,"KMTEX, LLC",TX,29.83,-93.96,325199,Chemicals,28002.14,27973.1,27632.3,27603.8,53.0,Natural Gas
1002923,"KMTP Station 553 Katy, TX",TX,29.83,-95.87,486210,Petroleum and Natural Gas Systems,53311.57,48191.7,36909.26,36870.9,46.03,Natural Gas
1005919,KNAUF INSULATION GmbH,AL,32.84,-85.22,327993,Minerals,85170.98,85095.9,47478.55,47436.1,15.0,Natural Gas
1002636,KNAUF Insulation GMBH,IN,39.53,-85.77,327993,Minerals,60687,60631.1,57290.87,57241.0,10.0,Natural Gas
1002407,KOCH FERITLIZER ENID LLC ENID NITROGEN PLT,OK,36.38,-97.76,325311,"Chemicals,Suppliers of CO2",2359236.25,2357971.3,1716006.9,1714961.5,1350.0,Natural Gas
1006575,"KOCH FERTILIZER BEATRICE, LLC",NE,40.32,-96.84,325311,"Chemicals,Suppliers of CO2",599735.4,599158,505364.29,505017.3,615.59,Natural Gas
1006037,"KOCH FERTILIZER DODGE CITY, LLC",KS,37.78,-99.93,325311,"Chemicals,Suppliers of CO2",582840.96,574773.8,517623.67,494055.9,686.0,Natural Gas
1007997,KOSMOS CEMENT CO,KY,38.03,-85.91,327310,Minerals,1050335.73,1046569,929096.38,925085.6,65.0,Natural Gas
1006018,KRAFT HEINZ FOOD COMPANY,OR,44.03,-116.96,311411,Other,46745.12,46696.9,45255.48,45208.9,176.0,Natural Gas
1005866,"KRATON CHEMICAL, LLC",OH,40.51,-81.47,325199,Chemicals,23708.16,23683.5,28135.04,28106.0,27.895,Natural Gas
1000032,KRATON POLYMERS U S LLC,OH,39.28,-81.64,325212,Other,205849.71,205614,306360.59,304565.0,249.0,Petroleum Products
1011252,KTG (USA) Inc.,TN,35.18,-90.04,322121,Pulp and Paper,717.15,716.6,52513.0,51963.0,93.0,Natural Gas
1003449,KaMin LLC-Macon,GA,32.7,-83.55,212324,Other,17473.18,17455.1,30038.24,30007.0,90.0,Natural Gas
1002056,Kaiser Aluminum Washington,WA,47.69,-117.21,331315,Metals,106233,106123.4,106736.49,106625.5,73.6,Natural Gas
1000182,Kalkaska Ct Project #1,MI,44.69,-85.2,221112,Power Plants,12903.45,12890.3,14022.95,14008.4,1.0,Natural Gas
1000747,Kearny Generating Station,NJ,40.74,-74.1,221112,Power Plants,61697.97,61635.5,94917.67,94806.7,0.321,Natural Gas
1001179,Kemper County,MS,32.8,-88.61,221112,Power Plants,153676.43,153520.5,71236.07,71161.2,8.0,Natural Gas
